Log file folder doesn't exsit for signal 121
Log file folder doesn't exsit for signal 122
Log file folder doesn't exsit for signal 123
Log file folder doesn't exsit for signal 124
----Starting Signal 126, log file name: C:\Temp\ASC3Logs\126\ECON_10.112.126.2_2024_03_29_1130.dat
header line 1: ,Version #:,3

header line 1: 3-29-2024 11:30:00.0,ECON_10.112.126.2_2024_03_29_1130.dat

header line 1: 3-29-2024 11:30:00.0,Intersection #:,10.112.126.2

header line 1: 3-29-2024 11:30:00.0,IP Address:,10.112.126.2

header line 1: 3-29-2024 11:30:00.0,MAC Address:,00:04:81:02:79:74

header line 1: 3-29-2024 11:30:00.0,Controller Data Log Beginning:,3/29/2024,11:30:00.0

header line 1: 3-29-2024 11:30:00.0,Phases in use:,2,4,5,6,7,8

3/29/2024 11:35:17 AM 82 5
3/29/2024 11:35:17 AM 43 2
3/29/2024 11:35:17 AM 43 5
3/29/2024 11:35:17 AM 82 8
3/29/2024 11:35:17 AM 43 8
3/29/2024 11:35:18 AM 82 6
3/29/2024 11:35:18 AM 43 6
3/29/2024 11:35:19 AM 81 6
3/29/2024 11:35:19 AM 44 6
3/29/2024 11:35:20 AM 150 5
3/29/2024 11:35:24 AM 82 2
3/29/2024 11:35:24 AM 43 6
3/29/2024 11:35:24 AM 150 1
3/29/2024 11:35:24 AM 82 6
3/29/2024 11:35:25 AM 81 2
3/29/2024 11:35:26 AM 81 6
3/29/2024 11:35:26 AM 44 6
3/29/2024 11:35:29 AM 82 3
3/29/2024 11:35:30 AM 82 6
3/29/2024 11:35:30 AM 43 6
3/29/2024 11:35:31 AM 81 3
3/29/2024 11:35:31 AM 82 3
3/29/2024 11:35:31 AM 81 6
3/29/2024 11:35:31 AM 44 6
3/29/2024 11:35:32 AM 82 2
3/29/2024 11:35:32 AM 43 6
3/29/2024 11:35:33 AM 81 3
3/29/2024 11:35:35 AM 81 2
3/29/2024 11:35:35 AM 44 6
3/29/2024 11:35:36 AM 82 2
3/29/2024 11:35:36 AM 43 6
3/29/2024 11:35:38 AM 81 2
3/29/2024 11:35:38 AM 44 6
3/29/2024 11:35:40 AM 82 2
3/29/2024 11:35:40 AM 43 6
3/29/2024 11:35:43 AM 81 2
3/29/2024 11:35:43 AM 81 5
3/29/2024 11:35:43 AM 44 2
3/29/2024 11:35:43 AM 44 5
3/29/2024 11:35:43 AM 44 6
3/29/2024 11:35:47 AM 2 4
3/29/2024 11:35:47 AM 2 8
3/29/2024 11:35:47 AM 82 5
3/29/2024 11:35:47 AM 43 2
3/29/2024 11:35:47 AM 43 5
3/29/2024 11:35:47 AM 47 4
3/29/2024 11:35:47 AM 47 8
3/29/2024 11:35:47 AM 49 4
3/29/2024 11:35:47 AM 49 8
3/29/2024 11:35:47 AM 151 2
3/29/2024 11:35:47 AM 151 6
3/29/2024 11:35:50 AM 82 6
3/29/2024 11:35:50 AM 43 6
3/29/2024 11:35:50 AM 81 5
3/29/2024 11:35:50 AM 44 5
3/29/2024 11:35:51 AM 81 6
3/29/2024 11:35:51 AM 44 2
3/29/2024 11:35:51 AM 44 6
3/29/2024 11:35:52 AM 82 6
3/29/2024 11:35:52 AM 43 2
3/29/2024 11:35:52 AM 43 6
3/29/2024 11:35:53 AM 81 6
3/29/2024 11:35:53 AM 44 2
3/29/2024 11:35:53 AM 44 6
3/29/2024 11:35:56 AM 82 6
3/29/2024 11:35:56 AM 43 2
3/29/2024 11:35:56 AM 43 6
3/29/2024 11:35:57 AM 81 6
3/29/2024 11:35:57 AM 44 2
3/29/2024 11:35:57 AM 44 6
3/29/2024 11:35:57 AM 82 2
3/29/2024 11:35:57 AM 43 2
3/29/2024 11:35:57 AM 43 6
3/29/2024 11:35:59 AM 81 2
3/29/2024 11:35:59 AM 44 2
3/29/2024 11:35:59 AM 44 6
3/29/2024 11:36:00 AM 82 2
3/29/2024 11:36:00 AM 43 2
3/29/2024 11:36:00 AM 43 6
3/29/2024 11:36:01 AM 81 2
3/29/2024 11:36:01 AM 44 2
3/29/2024 11:36:01 AM 44 6
3/29/2024 11:36:02 AM 82 6
3/29/2024 11:36:02 AM 43 2
3/29/2024 11:36:02 AM 43 6
3/29/2024 11:36:04 AM 81 6
3/29/2024 11:36:04 AM 44 2
3/29/2024 11:36:04 AM 44 6
3/29/2024 11:36:04 AM 82 6
3/29/2024 11:36:04 AM 43 2
3/29/2024 11:36:04 AM 43 6
3/29/2024 11:36:05 AM 82 2
3/29/2024 11:36:05 AM 81 6
3/29/2024 11:36:07 AM 7 2
3/29/2024 11:36:07 AM 7 6
3/29/2024 11:36:07 AM 8 2
3/29/2024 11:36:07 AM 8 6
3/29/2024 11:36:07 AM 62 2
3/29/2024 11:36:07 AM 62 3
3/29/2024 11:36:07 AM 62 6
3/29/2024 11:36:07 AM 6 2
3/29/2024 11:36:07 AM 6 6
